"seq","market","asset","outcome","book_side","level","price","size","notional_usd","cumulative_size","cumulative_notional_usd","captured_at","due_local","slug","token"
"1","15:30-15:35","BTC","Up","Ask","16","0.64","826.59","529.0176","10801.55","6168.0399","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","17","0.65","1323.19","860.0735","12124.74","7028.1134","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","18","0.66","605.31","399.5046","12730.05","7427.618","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","19","0.67","810.58","543.0886","13540.63","7970.7066","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","20","0.68","691.14","469.9752","14231.77","8440.6818","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","21","0.69","829.04","572.0376","15060.81","9012.7194","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","22","0.7","1007.32","705.124","16068.13","9717.8434","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","23","0.71","620.35","440.4485","16688.48","10158.2919","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","24","0.72","632.71","455.5512","17321.19","10613.8431","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","25","0.73","390","284.7","17711.19","10898.5431","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","26","0.74","270","199.8","17981.19","11098.3431","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","27","0.75","385","288.75","18366.19","11387.0931","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","28","0.76","775","589","19141.19","11976.0931","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","29","0.77","100","77","19241.19","12053.0931","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","30","0.78","705","549.9","19946.19","12602.9931","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","31","0.79","857","677.03","20803.19","13280.0231","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","32","0.8","797","637.6","21600.19","13917.6231","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","33","0.81","31","25.11","21631.19","13942.7331","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","34","0.82","36","29.52","21667.19","13972.2531","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","35","0.83","18","14.94","21685.19","13987.1931","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","36","0.84","47","39.48","21732.19","14026.6731","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","37","0.85","2180.33","1853.2805","23912.52","15879.9536","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","38","0.86","28","24.08","23940.52","15904.0336","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","39","0.87","67","58.29","24007.52","15962.3236","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","40","0.88","67","58.96","24074.52","16021.2836","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","41","0.89","260","231.4","24334.52","16252.6836","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","42","0.9","3883","3494.7","28217.52","19747.3836","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","43","0.91","661.56","602.0196","28879.08","20349.4032","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","44","0.92","752.5","692.3","29631.58","21041.7032","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","45","0.93","1022.86","951.2598","30654.44","21992.963","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","46","0.94","1087.65","1022.391","31742.09","23015.354","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","47","0.95","1321","1254.95","33063.09","24270.304","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","48","0.96","1481.75","1422.48","34544.84","25692.784","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","49","0.97","12140.82","11776.5954","46685.66","37469.3794","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","50","0.98","3110.59","3048.3782","49796.25","40517.7576","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Ask","51","0.99","13925.95","13786.6905","63722.2","54304.4481","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","1","0.47","375.62","176.5414","375.62","176.5414","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","2","0.46","620.47","285.4162","996.09","461.9576","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","3","0.45","1130.65","508.7925","2126.74","970.7501","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","4","0.44","910.45","400.598","3037.19","1371.3481","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","5","0.43","496","213.28","3533.19","1584.6281","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","6","0.42","494.7","207.774","4027.89","1792.4021","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","7","0.41","440.76","180.7116","4468.65","1973.1137","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","8","0.4","510.18","204.072","4978.83","2177.1857","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","9","0.39","467.99","182.5161","5446.82","2359.7018","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","10","0.38","355.84","135.2192","5802.66","2494.921","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","11","0.37","760.24","281.2888","6562.9","2776.2098","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","12","0.36","842.59","303.3324","7405.49","3079.5422","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","13","0.35","1208.19","422.8665","8613.68","3502.4087","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","14","0.34","605.31","205.8054","9218.99","3708.2141","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","15","0.33","810.58","267.4914","10029.57","3975.7055","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","16","0.32","691.14","221.1648","10720.71","4196.8703","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","17","0.31","859.04","266.3024","11579.75","4463.1727","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","18","0.3","1017.32","305.196","12597.07","4768.3687","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","19","0.29","676.35","196.1415","13273.42","4964.5102","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","20","0.28","632.71","177.1588","13906.13","5141.669","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","21","0.27","390","105.3","14296.13","5246.969","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","22","0.26","270","70.2","14566.13","5317.169","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","23","0.25","385","96.25","14951.13","5413.419","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","24","0.24","775","186","15726.13","5599.419","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","25","0.23","100","23","15826.13","5622.419","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","26","0.22","705","155.1","16531.13","5777.519","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","27","0.21","837","175.77","17368.13","5953.289","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","28","0.2","797","159.4","18165.13","6112.689","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
"1","15:30-15:35","BTC","Up","Bid","29","0.19","31","5.89","18196.13","6118.579","2026-07-04T15:29:30.3497768+03:00","2026-07-04 15:29:30","btc-updown-5m-1783168200","47057188792555668458927093519141698230404312238331222660755657729781521896657"
